FECHA,HORA,BJU
22/09/2018,5,16
22/09/2018,6,10
22/09/2018,7,17
22/09/2018,8,26
22/09/2018,9,20
22/09/2018,10,26
22/09/2018,11,34
22/09/2018,12,37
22/09/2018,13,43
22/09/2018,14,31
22/09/2018,15,-99
22/09/2018,16,31
22/09/2018,17,18
22/09/2018,18,30
22/09/2018,19,28
22/09/2018,20,30
22/09/2018,21,19
22/09/2018,22,19
22/09/2018,23,14
22/09/2018,24,14
23/09/2018,1,16
23/09/2018,2,16
23/09/2018,3,26
23/09/2018,4,23
23/09/2018,5,17
23/09/2018,6,22
23/09/2018,7,24
23/09/2018,8,23
23/09/2018,9,25
23/09/2018,10,20
23/09/2018,11,28
23/09/2018,12,23
23/09/2018,13,29
23/09/2018,14,25
23/09/2018,15,21
23/09/2018,16,21
23/09/2018,17,31
23/09/2018,18,13
23/09/2018,19,13
23/09/2018,20,11
23/09/2018,21,7
23/09/2018,22,10
23/09/2018,23,8
23/09/2018,24,18
24/09/2018,1,18
24/09/2018,2,21
24/09/2018,3,17
24/09/2018,4,20
24/09/2018,5,21
24/09/2018,6,24
24/09/2018,7,30
24/09/2018,8,45
24/09/2018,9,46
24/09/2018,10,46
24/09/2018,11,44
24/09/2018,12,50
24/09/2018,13,46
24/09/2018,14,46
24/09/2018,15,43
24/09/2018,16,37
24/09/2018,17,33
24/09/2018,18,34
24/09/2018,19,26
24/09/2018,20,24
24/09/2018,21,20
24/09/2018,22,16
24/09/2018,23,22
24/09/2018,24,6
25/09/2018,1,4
25/09/2018,2,12
25/09/2018,3,11
25/09/2018,4,9
25/09/2018,5,14
25/09/2018,6,21
25/09/2018,7,27
25/09/2018,8,32
25/09/2018,9,46
25/09/2018,10,50
25/09/2018,11,65
25/09/2018,12,57
25/09/2018,13,61
25/09/2018,14,42
25/09/2018,15,29
25/09/2018,16,34
25/09/2018,17,40
25/09/2018,18,16
25/09/2018,19,16
25/09/2018,20,18
25/09/2018,21,18
25/09/2018,22,25
25/09/2018,23,29
25/09/2018,24,12
26/09/2018,1,19
26/09/2018,2,21
26/09/2018,3,16
26/09/2018,4,25
26/09/2018,5,25
26/09/2018,6,25
26/09/2018,7,35
26/09/2018,8,34
26/09/2018,9,42
26/09/2018,10,47
26/09/2018,11,53
26/09/2018,12,53
26/09/2018,13,51
26/09/2018,14,39
26/09/2018,15,26
26/09/2018,16,26
26/09/2018,17,25
26/09/2018,18,22
26/09/2018,19,23
26/09/2018,20,19
26/09/2018,21,21
26/09/2018,22,16
26/09/2018,23,22
26/09/2018,24,9
27/09/2018,1,23
27/09/2018,2,12
27/09/2018,3,5
27/09/2018,4,18
27/09/2018,5,18
27/09/2018,6,20
27/09/2018,7,33
27/09/2018,8,30
27/09/2018,9,41
27/09/2018,10,48
27/09/2018,11,50
27/09/2018,12,53
27/09/2018,13,48
27/09/2018,14,32
27/09/2018,15,32
27/09/2018,16,46
27/09/2018,17,44
27/09/2018,18,22
27/09/2018,19,14
27/09/2018,20,17
27/09/2018,21,22
27/09/2018,22,15
27/09/2018,23,11
27/09/2018,24,16
28/09/2018,1,15
28/09/2018,2,15
28/09/2018,3,14
28/09/2018,4,14
28/09/2018,5,16
28/09/2018,6,23
28/09/2018,7,26
28/09/2018,8,30
28/09/2018,9,39
28/09/2018,10,59
28/09/2018,11,33
28/09/2018,12,45
28/09/2018,13,40
28/09/2018,14,43
28/09/2018,15,26
28/09/2018,16,34
28/09/2018,17,39
28/09/2018,18,38
28/09/2018,19,22
28/09/2018,20,35
28/09/2018,21,25
28/09/2018,22,24
28/09/2018,23,20
28/09/2018,24,15
29/09/2018,1,20
29/09/2018,2,15
29/09/2018,3,19
29/09/2018,4,13
29/09/2018,5,15
29/09/2018,6,15
29/09/2018,7,20
29/09/2018,8,28
29/09/2018,9,43
29/09/2018,10,39
29/09/2018,11,41
29/09/2018,12,55
29/09/2018,13,63
29/09/2018,14,54
29/09/2018,15,51
29/09/2018,16,52
29/09/2018,17,26
29/09/2018,18,17
29/09/2018,19,19
29/09/2018,20,12
29/09/2018,21,17
29/09/2018,22,21
29/09/2018,23,19
29/09/2018,24,18
30/09/2018,1,16
30/09/2018,2,19
30/09/2018,3,16
30/09/2018,4,16
30/09/2018,5,22
30/09/2018,6,19
30/09/2018,7,23
30/09/2018,8,25
30/09/2018,9,24
30/09/2018,10,35
30/09/2018,11,37
30/09/2018,12,23
30/09/2018,13,34
30/09/2018,14,37
30/09/2018,15,38
30/09/2018,16,26
30/09/2018,17,19
30/09/2018,18,25
30/09/2018,19,30
30/09/2018,20,19
30/09/2018,21,19
30/09/2018,22,15
30/09/2018,23,13
30/09/2018,24,10
01/10/2018,1,6
01/10/2018,2,13
01/10/2018,3,11
01/10/2018,4,12
01/10/2018,5,19
01/10/2018,6,21
01/10/2018,7,21
01/10/2018,8,29
01/10/2018,9,27
01/10/2018,10,29
01/10/2018,11,42
01/10/2018,12,40
01/10/2018,13,26
01/10/2018,14,33
01/10/2018,15,24
01/10/2018,16,13
01/10/2018,17,19
01/10/2018,18,29
01/10/2018,19,26
01/10/2018,20,19
01/10/2018,21,16
01/10/2018,22,20
01/10/2018,23,13
01/10/2018,24,13
02/10/2018,1,15
02/10/2018,2,14
02/10/2018,3,14
02/10/2018,4,13
02/10/2018,5,21
02/10/2018,6,21
02/10/2018,7,24
02/10/2018,8,27
02/10/2018,9,25
02/10/2018,10,25
02/10/2018,11,18
02/10/2018,12,28
02/10/2018,13,43
02/10/2018,14,22
02/10/2018,15,-99
02/10/2018,16,-99
02/10/2018,17,-99
02/10/2018,18,-99
02/10/2018,19,-99
02/10/2018,20,-99
02/10/2018,21,-99
02/10/2018,22,-99
02/10/2018,23,8
02/10/2018,24,18
03/10/2018,1,8
03/10/2018,2,14
03/10/2018,3,13
03/10/2018,4,10
03/10/2018,5,13
03/10/2018,6,14
03/10/2018,7,17
03/10/2018,8,21
03/10/2018,9,21
03/10/2018,10,25
03/10/2018,11,20
03/10/2018,12,27
03/10/2018,13,30
03/10/2018,14,26
03/10/2018,15,17
03/10/2018,16,25
03/10/2018,17,36
03/10/2018,18,19
03/10/2018,19,26
03/10/2018,20,21
03/10/2018,21,12
03/10/2018,22,12
03/10/2018,23,19
03/10/2018,24,20
04/10/2018,1,14
04/10/2018,2,7
04/10/2018,3,18
04/10/2018,4,16
04/10/2018,5,17
04/10/2018,6,17
04/10/2018,7,13
04/10/2018,8,22
04/10/2018,9,24
04/10/2018,10,32
04/10/2018,11,23
04/10/2018,12,30
04/10/2018,13,26
04/10/2018,14,27
04/10/2018,15,22
04/10/2018,16,20
04/10/2018,17,25
04/10/2018,18,14
04/10/2018,19,8
04/10/2018,20,15
04/10/2018,21,20
04/10/2018,22,25
04/10/2018,23,21
04/10/2018,24,17
05/10/2018,1,13
05/10/2018,2,10
05/10/2018,3,9
05/10/2018,4,14
05/10/2018,5,20
05/10/2018,6,24
05/10/2018,7,24
05/10/2018,8,32
05/10/2018,9,31
05/10/2018,10,39
05/10/2018,11,26
05/10/2018,12,27
05/10/2018,13,31
05/10/2018,14,26
05/10/2018,15,32
05/10/2018,16,18
05/10/2018,17,25
05/10/2018,18,32
05/10/2018,19,27
05/10/2018,20,8
05/10/2018,21,15
05/10/2018,22,14
05/10/2018,23,14
05/10/2018,24,18
06/10/2018,1,23
06/10/2018,2,21
06/10/2018,3,21
06/10/2018,4,21
06/10/2018,5,19
06/10/2018,6,21
06/10/2018,7,27
06/10/2018,8,29
06/10/2018,9,36
06/10/2018,10,46
06/10/2018,11,62
06/10/2018,12,62
06/10/2018,13,74
06/10/2018,14,90
06/10/2018,15,57
06/10/2018,16,46
06/10/2018,17,73
06/10/2018,18,40
06/10/2018,19,26
06/10/2018,20,23
06/10/2018,21,21
06/10/2018,22,21
06/10/2018,23,21
06/10/2018,24,23
07/10/2018,1,23
07/10/2018,2,32
07/10/2018,3,27
07/10/2018,4,26
07/10/2018,5,25
07/10/2018,6,29
07/10/2018,7,29
07/10/2018,8,29
07/10/2018,9,37
07/10/2018,10,31
07/10/2018,11,47
07/10/2018,12,61
07/10/2018,13,69
07/10/2018,14,61
07/10/2018,15,4
07/10/2018,16,10
07/10/2018,17,7
07/10/2018,18,16
07/10/2018,19,29
07/10/2018,20,22
07/10/2018,21,29
07/10/2018,22,22
07/10/2018,23,18
07/10/2018,24,22
08/10/2018,1,22
08/10/2018,2,19
08/10/2018,3,25
08/10/2018,4,25
08/10/2018,5,31
08/10/2018,6,25
08/10/2018,7,35
08/10/2018,8,36
08/10/2018,9,31
08/10/2018,10,59
08/10/2018,11,42
08/10/2018,12,63
08/10/2018,13,64
08/10/2018,14,62
08/10/2018,15,70
08/10/2018,16,35
08/10/2018,17,39
08/10/2018,18,22
08/10/2018,19,29
08/10/2018,20,29
08/10/2018,21,24
08/10/2018,22,29
08/10/2018,23,36
08/10/2018,24,27
09/10/2018,1,18
09/10/2018,2,22
09/10/2018,3,28
09/10/2018,4,22
09/10/2018,5,25
09/10/2018,6,29
09/10/2018,7,37
09/10/2018,8,32
09/10/2018,9,35
09/10/2018,10,35
09/10/2018,11,33
09/10/2018,12,26
09/10/2018,13,19
09/10/2018,14,20
09/10/2018,15,30
09/10/2018,16,38
09/10/2018,17,15
09/10/2018,18,30
09/10/2018,19,20
09/10/2018,20,23
09/10/2018,21,21
09/10/2018,22,31
09/10/2018,23,15
09/10/2018,24,11
10/10/2018,1,8
10/10/2018,2,11
10/10/2018,3,15
10/10/2018,4,17
10/10/2018,5,21
10/10/2018,6,30
10/10/2018,7,39
10/10/2018,8,30
10/10/2018,9,39
10/10/2018,10,54
10/10/2018,11,-99
10/10/2018,12,-99
10/10/2018,13,-99
10/10/2018,14,-99
10/10/2018,15,61
10/10/2018,16,36
10/10/2018,17,47
10/10/2018,18,48
10/10/2018,19,28
10/10/2018,20,39
10/10/2018,21,32
10/10/2018,22,24
10/10/2018,23,38
10/10/2018,24,19
11/10/2018,1,-99
11/10/2018,2,31
11/10/2018,3,28
11/10/2018,4,35
11/10/2018,5,33
11/10/2018,6,33
11/10/2018,7,38
11/10/2018,8,36
11/10/2018,9,55
11/10/2018,10,-99
11/10/2018,11,-99
11/10/2018,12,-99
11/10/2018,13,-99
11/10/2018,14,-99
11/10/2018,15,48
11/10/2018,16,61
11/10/2018,17,52
11/10/2018,18,29
11/10/2018,19,38
11/10/2018,20,35
11/10/2018,21,30
11/10/2018,22,32
11/10/2018,23,13
11/10/2018,24,33
12/10/2018,1,19
12/10/2018,2,36
12/10/2018,3,20
12/10/2018,4,24
12/10/2018,5,27
12/10/2018,6,31
12/10/2018,7,38
12/10/2018,8,45
12/10/2018,9,47
12/10/2018,10,47
12/10/2018,11,-99
12/10/2018,12,-99
12/10/2018,13,-99
12/10/2018,14,-99
12/10/2018,15,-99
12/10/2018,16,32
12/10/2018,17,22
12/10/2018,18,21
12/10/2018,19,38
12/10/2018,20,12
12/10/2018,21,14
12/10/2018,22,20
12/10/2018,23,25
12/10/2018,24,-99
13/10/2018,1,-99
13/10/2018,2,9
13/10/2018,3,23
13/10/2018,4,13
13/10/2018,5,20
13/10/2018,6,33
13/10/2018,7,27
13/10/2018,8,30
13/10/2018,9,38
13/10/2018,10,40
13/10/2018,11,45
13/10/2018,12,44
13/10/2018,13,31
13/10/2018,14,24
13/10/2018,15,7
13/10/2018,16,16
13/10/2018,17,13
13/10/2018,18,22
13/10/2018,19,13
13/10/2018,20,28
13/10/2018,21,28
13/10/2018,22,23
13/10/2018,23,23
13/10/2018,24,26
14/10/2018,1,22
14/10/2018,2,22
14/10/2018,3,9
14/10/2018,4,-99
14/10/2018,5,15
14/10/2018,6,9
14/10/2018,7,9
14/10/2018,8,16
14/10/2018,9,8
14/10/2018,10,12
14/10/2018,11,18
14/10/2018,12,12
14/10/2018,13,22
14/10/2018,14,12
14/10/2018,15,8
14/10/2018,16,9
14/10/2018,17,6
14/10/2018,18,13
14/10/2018,19,-99
14/10/2018,20,16
14/10/2018,21,26
14/10/2018,22,25
14/10/2018,23,14
14/10/2018,24,22
15/10/2018,1,33
15/10/2018,2,23
15/10/2018,3,17
15/10/2018,4,-99
15/10/2018,5,-99
15/10/2018,6,25
15/10/2018,7,17
15/10/2018,8,30
15/10/2018,9,32
15/10/2018,10,51
15/10/2018,11,48
15/10/2018,12,57
15/10/2018,13,37
15/10/2018,14,20
15/10/2018,15,31
15/10/2018,16,24
15/10/2018,17,25
15/10/2018,18,25
15/10/2018,19,31
15/10/2018,20,32
15/10/2018,21,24
15/10/2018,22,25
15/10/2018,23,13
15/10/2018,24,6
16/10/2018,1,17
16/10/2018,2,-99
16/10/2018,3,10
16/10/2018,4,16
16/10/2018,5,8
16/10/2018,6,23
16/10/2018,7,29
16/10/2018,8,26
16/10/2018,9,39
16/10/2018,10,35
16/10/2018,11,41
16/10/2018,12,54
16/10/2018,13,51
16/10/2018,14,49
16/10/2018,15,52
16/10/2018,16,51
16/10/2018,17,43
16/10/2018,18,46
16/10/2018,19,27
16/10/2018,20,18
16/10/2018,21,16
16/10/2018,22,15
16/10/2018,23,-99
16/10/2018,24,-99
17/10/2018,1,-99
17/10/2018,2,-99
17/10/2018,3,5
17/10/2018,4,16
17/10/2018,5,11
17/10/2018,6,14
17/10/2018,7,30
17/10/2018,8,40
17/10/2018,9,29
17/10/2018,10,43
17/10/2018,11,38
17/10/2018,12,19
17/10/2018,13,36
17/10/2018,14,18
17/10/2018,15,23
17/10/2018,16,-99
17/10/2018,17,13
17/10/2018,18,12
17/10/2018,19,10
17/10/2018,20,16
17/10/2018,21,10
17/10/2018,22,6
17/10/2018,23,14
17/10/2018,24,24
18/10/2018,1,15
18/10/2018,2,-99
18/10/2018,3,-99
18/10/2018,4,14
18/10/2018,5,7
18/10/2018,6,19
18/10/2018,7,15
18/10/2018,8,26
18/10/2018,9,25
18/10/2018,10,31
18/10/2018,11,28
18/10/2018,12,30
18/10/2018,13,35
18/10/2018,14,18
18/10/2018,15,38
18/10/2018,16,33
18/10/2018,17,36
18/10/2018,18,35
18/10/2018,19,18
18/10/2018,20,13
18/10/2018,21,10
18/10/2018,22,7
18/10/2018,23,27
18/10/2018,24,18
19/10/2018,1,-99
19/10/2018,2,-99
19/10/2018,3,-99
19/10/2018,4,-99
19/10/2018,5,-99
19/10/2018,6,-99
19/10/2018,7,20
19/10/2018,8,13
19/10/2018,9,19
19/10/2018,10,30
19/10/2018,11,25
19/10/2018,12,24
19/10/2018,13,24
19/10/2018,14,18
19/10/2018,15,32
19/10/2018,16,37
19/10/2018,17,32
19/10/2018,18,16
19/10/2018,19,10
19/10/2018,20,20
19/10/2018,21,23
19/10/2018,22,22
19/10/2018,23,14
19/10/2018,24,9
20/10/2018,1,8
20/10/2018,2,9
20/10/2018,3,22
20/10/2018,4,24
20/10/2018,5,13
20/10/2018,6,11
20/10/2018,7,14
20/10/2018,8,14
20/10/2018,9,20
20/10/2018,10,-99
20/10/2018,11,-99
20/10/2018,12,20
20/10/2018,13,28
20/10/2018,14,17
20/10/2018,15,30
20/10/2018,16,21
20/10/2018,17,20
20/10/2018,18,16
20/10/2018,19,17
20/10/2018,20,14
20/10/2018,21,7
20/10/2018,22,-99
20/10/2018,23,-99
20/10/2018,24,-99
21/10/2018,1,-99
21/10/2018,2,-99
21/10/2018,3,-99
21/10/2018,4,-99
21/10/2018,5,-99
21/10/2018,6,6
21/10/2018,7,5
21/10/2018,8,11
21/10/2018,9,15
21/10/2018,10,10
21/10/2018,11,11
21/10/2018,12,22
21/10/2018,13,15
21/10/2018,14,17
21/10/2018,15,29
21/10/2018,16,35
21/10/2018,17,28
21/10/2018,18,26
21/10/2018,19,11
21/10/2018,20,7
21/10/2018,21,3
21/10/2018,22,9
21/10/2018,23,23
21/10/2018,24,23
22/10/2018,1,22
22/10/2018,2,8
22/10/2018,3,-99
22/10/2018,4,5
22/10/2018,5,8
22/10/2018,6,20
22/10/2018,7,20
22/10/2018,8,26
22/10/2018,9,24
22/10/2018,10,25
22/10/2018,11,36
22/10/2018,12,31
22/10/2018,13,20
22/10/2018,14,13
22/10/2018,15,12
22/10/2018,16,13
22/10/2018,17,16
22/10/2018,18,14
22/10/2018,19,-99
22/10/2018,20,8
22/10/2018,21,9
22/10/2018,22,7
22/10/2018,23,13
22/10/2018,24,31
23/10/2018,1,10
23/10/2018,2,29
23/10/2018,3,11
23/10/2018,4,27
23/10/2018,5,24
23/10/2018,6,33
23/10/2018,7,47
23/10/2018,8,75
23/10/2018,9,101
23/10/2018,10,69
23/10/2018,11,56
23/10/2018,12,23
23/10/2018,13,8
23/10/2018,14,-99
23/10/2018,15,-99
23/10/2018,16,-99
23/10/2018,17,-99
23/10/2018,18,-99
23/10/2018,19,-99
23/10/2018,20,-99
23/10/2018,21,-99
23/10/2018,22,-99
23/10/2018,23,-99
23/10/2018,24,-99
24/10/2018,1,-99
24/10/2018,2,-99
24/10/2018,3,-99
24/10/2018,4,22
24/10/2018,5,16
24/10/2018,6,22
24/10/2018,7,33
24/10/2018,8,37
24/10/2018,9,36
24/10/2018,10,41
24/10/2018,11,69
24/10/2018,12,49
24/10/2018,13,28
24/10/2018,14,23
24/10/2018,15,31
24/10/2018,16,38
24/10/2018,17,54
24/10/2018,18,48
24/10/2018,19,50
24/10/2018,20,24
24/10/2018,21,30
24/10/2018,22,32
24/10/2018,23,28
24/10/2018,24,48
25/10/2018,1,30
25/10/2018,2,46
25/10/2018,3,34
25/10/2018,4,38
25/10/2018,5,40
25/10/2018,6,36
25/10/2018,7,49
25/10/2018,8,56
25/10/2018,9,45
25/10/2018,10,40
25/10/2018,11,61
25/10/2018,12,74
25/10/2018,13,43
25/10/2018,14,40
25/10/2018,15,39
25/10/2018,16,48
25/10/2018,17,57
25/10/2018,18,60
25/10/2018,19,65
25/10/2018,20,54
25/10/2018,21,48
25/10/2018,22,45
25/10/2018,23,36
25/10/2018,24,48
26/10/2018,1,28
26/10/2018,2,23
26/10/2018,3,33
26/10/2018,4,16
26/10/2018,5,40
26/10/2018,6,31
26/10/2018,7,35
26/10/2018,8,49
26/10/2018,9,36
26/10/2018,10,59
26/10/2018,11,64
26/10/2018,12,77
26/10/2018,13,69
26/10/2018,14,57
26/10/2018,15,46
26/10/2018,16,44
26/10/2018,17,44
26/10/2018,18,44
26/10/2018,19,38
26/10/2018,20,47
26/10/2018,21,49
26/10/2018,22,20
26/10/2018,23,33
26/10/2018,24,20
27/10/2018,1,36
27/10/2018,2,19
27/10/2018,3,32
27/10/2018,4,32
27/10/2018,5,24
27/10/2018,6,22
27/10/2018,7,38
27/10/2018,8,42
27/10/2018,9,28
27/10/2018,10,52
27/10/2018,11,66
27/10/2018,12,55
27/10/2018,13,59
27/10/2018,14,57
27/10/2018,15,59
27/10/2018,16,21
27/10/2018,17,25
27/10/2018,18,31
27/10/2018,19,11
27/10/2018,20,31
27/10/2018,21,19
27/10/2018,22,-99
27/10/2018,23,24
27/10/2018,24,6
28/10/2018,1,16
28/10/2018,2,13
28/10/2018,3,-99
28/10/2018,4,19
28/10/2018,5,9
28/10/2018,6,17
28/10/2018,7,8
28/10/2018,8,8
28/10/2018,9,17
28/10/2018,10,22
28/10/2018,11,14
28/10/2018,12,28
28/10/2018,13,21
28/10/2018,14,24
28/10/2018,15,28
28/10/2018,16,20
28/10/2018,17,-99
28/10/2018,18,-99
28/10/2018,19,-99
28/10/2018,20,-99
28/10/2018,21,-99
28/10/2018,22,-99
28/10/2018,23,-99
28/10/2018,24,-99
29/10/2018,1,-99
29/10/2018,2,-99
29/10/2018,3,-99
29/10/2018,4,-99
29/10/2018,5,16
29/10/2018,6,5
29/10/2018,7,21
29/10/2018,8,14
29/10/2018,9,23
29/10/2018,10,20
29/10/2018,11,17
29/10/2018,12,40
29/10/2018,13,42
29/10/2018,14,33
29/10/2018,15,31
29/10/2018,16,35
29/10/2018,17,39
29/10/2018,18,36
29/10/2018,19,44
29/10/2018,20,13
29/10/2018,21,15
29/10/2018,22,22
29/10/2018,23,6
29/10/2018,24,19
30/10/2018,1,5
30/10/2018,2,10
30/10/2018,3,13
30/10/2018,4,3
30/10/2018,5,16
30/10/2018,6,19
30/10/2018,7,15
30/10/2018,8,24
30/10/2018,9,25
30/10/2018,10,41
30/10/2018,11,28
30/10/2018,12,30
30/10/2018,13,39
30/10/2018,14,41
30/10/2018,15,41
30/10/2018,16,50
30/10/2018,17,26
30/10/2018,18,41
30/10/2018,19,28
30/10/2018,20,-99
30/10/2018,21,33
30/10/2018,22,34
30/10/2018,23,7
30/10/2018,24,25
31/10/2018,1,10
31/10/2018,2,33
31/10/2018,3,17
31/10/2018,4,34
31/10/2018,5,20
31/10/2018,6,29
31/10/2018,7,28
31/10/2018,8,33
31/10/2018,9,36
31/10/2018,10,32
31/10/2018,11,55
31/10/2018,12,77
31/10/2018,13,48
31/10/2018,14,40
31/10/2018,15,42
31/10/2018,16,43
31/10/2018,17,59
31/10/2018,18,15
31/10/2018,19,19
31/10/2018,20,47
31/10/2018,21,45
31/10/2018,22,23
31/10/2018,23,58
31/10/2018,24,35
01/11/2018,1,54
01/11/2018,2,27
01/11/2018,3,27
01/11/2018,4,22
01/11/2018,5,15
01/11/2018,6,18
01/11/2018,7,23
01/11/2018,8,29
01/11/2018,9,34
01/11/2018,10,56
01/11/2018,11,41
01/11/2018,12,36
01/11/2018,13,31
01/11/2018,14,38
01/11/2018,15,45
01/11/2018,16,20
01/11/2018,17,35
01/11/2018,18,47
01/11/2018,19,24
01/11/2018,20,33
01/11/2018,21,39
01/11/2018,22,9
01/11/2018,23,28
01/11/2018,24,16
02/11/2018,1,36
02/11/2018,2,54
02/11/2018,3,17
02/11/2018,4,39
02/11/2018,5,31
02/11/2018,6,37
02/11/2018,7,18
02/11/2018,8,14
02/11/2018,9,39
02/11/2018,10,42
02/11/2018,11,32
02/11/2018,12,39
02/11/2018,13,45
02/11/2018,14,53
02/11/2018,15,43
02/11/2018,16,14
02/11/2018,17,26
02/11/2018,18,15
02/11/2018,19,27
02/11/2018,20,7
02/11/2018,21,19
02/11/2018,22,8
02/11/2018,23,-99
02/11/2018,24,17
03/11/2018,1,2
03/11/2018,2,7
03/11/2018,3,7
03/11/2018,4,5
03/11/2018,5,15
03/11/2018,6,5
03/11/2018,7,11
03/11/2018,8,18
03/11/2018,9,13
03/11/2018,10,36
03/11/2018,11,23
03/11/2018,12,16
03/11/2018,13,13
03/11/2018,14,27
03/11/2018,15,12
03/11/2018,16,15
03/11/2018,17,13
03/11/2018,18,36
03/11/2018,19,37
03/11/2018,20,10
03/11/2018,21,13
03/11/2018,22,23
03/11/2018,23,13
03/11/2018,24,26
04/11/2018,1,16
04/11/2018,2,15
04/11/2018,3,32
04/11/2018,4,20
04/11/2018,5,31
04/11/2018,6,-99
04/11/2018,7,14
04/11/2018,8,28
04/11/2018,9,13
04/11/2018,10,28
04/11/2018,11,22
04/11/2018,12,10
04/11/2018,13,39
04/11/2018,14,28
04/11/2018,15,18
04/11/2018,16,31
04/11/2018,17,46
04/11/2018,18,29
04/11/2018,19,18
04/11/2018,20,30
04/11/2018,21,15
04/11/2018,22,24
04/11/2018,23,29
04/11/2018,24,25
05/11/2018,1,28
05/11/2018,2,23
05/11/2018,3,18
05/11/2018,4,30
05/11/2018,5,27
05/11/2018,6,21
05/11/2018,7,22
05/11/2018,8,23
05/11/2018,9,37
05/11/2018,10,49
05/11/2018,11,14
05/11/2018,12,11
05/11/2018,13,20
05/11/2018,14,13
05/11/2018,15,14
05/11/2018,16,19
05/11/2018,17,6
05/11/2018,18,21
05/11/2018,19,-99
05/11/2018,20,31
05/11/2018,21,27
05/11/2018,22,43
05/11/2018,23,21
05/11/2018,24,30
06/11/2018,1,20
06/11/2018,2,21
06/11/2018,3,22
06/11/2018,4,22
06/11/2018,5,24
06/11/2018,6,23
06/11/2018,7,28
06/11/2018,8,37
06/11/2018,9,42
06/11/2018,10,48
06/11/2018,11,58
06/11/2018,12,56
06/11/2018,13,40
06/11/2018,14,53
06/11/2018,15,35
06/11/2018,16,32
06/11/2018,17,29
06/11/2018,18,32
06/11/2018,19,36
06/11/2018,20,65
06/11/2018,21,42
06/11/2018,22,20
06/11/2018,23,17
06/11/2018,24,27
07/11/2018,1,49
07/11/2018,2,36
07/11/2018,3,27
07/11/2018,4,38
07/11/2018,5,27
07/11/2018,6,41
07/11/2018,7,43
07/11/2018,8,46
07/11/2018,9,51
07/11/2018,10,57
07/11/2018,11,61
07/11/2018,12,57
07/11/2018,13,46
07/11/2018,14,39
07/11/2018,15,41
07/11/2018,16,41
07/11/2018,17,33
07/11/2018,18,44
07/11/2018,19,49
07/11/2018,20,40
07/11/2018,21,38
07/11/2018,22,49
07/11/2018,23,38
07/11/2018,24,32
08/11/2018,1,23
08/11/2018,2,40
08/11/2018,3,19
08/11/2018,4,22
08/11/2018,5,23
08/11/2018,6,20
08/11/2018,7,30
08/11/2018,8,40
08/11/2018,9,56
08/11/2018,10,57
08/11/2018,11,46
08/11/2018,12,31
08/11/2018,13,45
08/11/2018,14,22
08/11/2018,15,28
08/11/2018,16,25
08/11/2018,17,31
08/11/2018,18,30
08/11/2018,19,35
08/11/2018,20,50
08/11/2018,21,34
08/11/2018,22,46
08/11/2018,23,50
08/11/2018,24,41
09/11/2018,1,33
09/11/2018,2,33
09/11/2018,3,29
09/11/2018,4,26
09/11/2018,5,34
09/11/2018,6,31
09/11/2018,7,46
09/11/2018,8,56
09/11/2018,9,71
09/11/2018,10,67
09/11/2018,11,80
09/11/2018,12,55
09/11/2018,13,35
09/11/2018,14,28
09/11/2018,15,27
09/11/2018,16,31
09/11/2018,17,35
09/11/2018,18,40
09/11/2018,19,39
09/11/2018,20,53
09/11/2018,21,30
09/11/2018,22,33
09/11/2018,23,35
09/11/2018,24,18
10/11/2018,1,23
10/11/2018,2,13
10/11/2018,3,31
10/11/2018,4,32
10/11/2018,5,12
10/11/2018,6,23
10/11/2018,7,26
10/11/2018,8,20
10/11/2018,9,24
10/11/2018,10,18
10/11/2018,11,17
10/11/2018,12,44
10/11/2018,13,43
10/11/2018,14,43
10/11/2018,15,50
10/11/2018,16,65
10/11/2018,17,61
10/11/2018,18,44
10/11/2018,19,52
10/11/2018,20,31
10/11/2018,21,28
10/11/2018,22,25
10/11/2018,23,30
10/11/2018,24,19
11/11/2018,1,39
11/11/2018,2,20
11/11/2018,3,23
11/11/2018,4,33
11/11/2018,5,34
11/11/2018,6,25
11/11/2018,7,37
11/11/2018,8,25
11/11/2018,9,53
11/11/2018,10,52
11/11/2018,11,56
11/11/2018,12,61
11/11/2018,13,68
11/11/2018,14,66
11/11/2018,15,65
11/11/2018,16,59
11/11/2018,17,61
11/11/2018,18,59
11/11/2018,19,68
11/11/2018,20,48
11/11/2018,21,32
11/11/2018,22,24
11/11/2018,23,46
11/11/2018,24,51
12/11/2018,1,30
12/11/2018,2,39
12/11/2018,3,21
12/11/2018,4,33
12/11/2018,5,9
12/11/2018,6,31
12/11/2018,7,32
12/11/2018,8,34
12/11/2018,9,46
12/11/2018,10,34
12/11/2018,11,23
12/11/2018,12,18
12/11/2018,13,16
12/11/2018,14,13
12/11/2018,15,18
12/11/2018,16,26
12/11/2018,17,34
12/11/2018,18,48
12/11/2018,19,30
12/11/2018,20,32
12/11/2018,21,45
12/11/2018,22,35
12/11/2018,23,49
12/11/2018,24,36
13/11/2018,1,37
13/11/2018,2,40
13/11/2018,3,22
13/11/2018,4,28
13/11/2018,5,32
13/11/2018,6,38
13/11/2018,7,44
13/11/2018,8,42
13/11/2018,9,72
13/11/2018,10,74
13/11/2018,11,78
13/11/2018,12,70
13/11/2018,13,37
13/11/2018,14,20
13/11/2018,15,23
13/11/2018,16,19
13/11/2018,17,28
13/11/2018,18,22
13/11/2018,19,25
